date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-12-11 00:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,20,25,25,23,9,32,83,0.0,1012,23,10,86,5,nellore
2019-12-11 03:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,20,22,25,22,5,6,87,0.0,1012,22,10,65,3,nellore
2019-12-11 06:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,20,28,28,26,3,1,72,0.0,1015,26,10,66,2,nellore
2019-12-11 09:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,17,29,29,28,8,0,51,0.0,1014,28,10,49,7,nellore
2019-12-11 12:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,18,29,29,28,18,3,56,0.0,1011,28,10,67,15,nellore
2019-12-11 15:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,20,26,26,25,20,17,74,0.0,1011,25,10,67,15,nellore
2019-12-11 18:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,20,26,26,24,19,30,78,0.0,1013,24,10,71,12,nellore
2019-12-11 21:00:00,28,22,0.0,8.7,7,99,05:06 PM,05:21 AM,06:24 AM,05:42 PM,19,25,25,23,18,38,79,0.0,1013,23,10,81,10,nellore
2019-12-12 00:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,19,25,25,23,14,52,81,0.0,1012,23,10,88,8,nellore
2019-12-12 03:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,19,25,25,22,14,38,83,0.0,1012,22,10,94,8,nellore
2019-12-12 06:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,20,27,27,25,15,48,74,0.0,1015,25,10,100,9,nellore
2019-12-12 09:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,20,30,30,28,19,32,60,0.0,1013,28,10,92,15,nellore
2019-12-12 12:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,20,29,29,28,21,32,61,0.0,1011,28,10,86,18,nellore
2019-12-12 15:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,20,27,27,25,21,21,75,0.0,1011,25,10,84,17,nellore
2019-12-12 18:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,20,26,26,24,21,16,79,0.0,1014,24,10,84,13,nellore
2019-12-12 21:00:00,28,22,0.0,8.7,7,100,05:57 PM,06:16 AM,06:25 AM,05:43 PM,20,26,26,24,22,23,82,0.0,1014,24,10,95,12,nellore
2019-12-13 00:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,21,25,25,23,12,50,88,0.1,1012,23,10,92,6,nellore
2019-12-13 03:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,21,25,25,23,10,79,88,0.1,1012,23,10,80,5,nellore
2019-12-13 06:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,22,28,28,26,8,66,80,0.9,1015,26,10,52,4,nellore
2019-12-13 09:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,22,31,31,28,8,64,68,1.7,1014,28,10,40,6,nellore
2019-12-13 12:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,21,31,31,28,14,40,65,0.1,1012,28,10,79,12,nellore
2019-12-13 15:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,22,28,28,25,18,30,80,0.2,1012,25,9,93,14,nellore
2019-12-13 18:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,22,27,27,25,20,63,87,0.0,1015,25,10,92,12,nellore
2019-12-13 21:00:00,28,23,0.0,7.2,7,87,06:52 PM,07:14 AM,06:25 AM,05:43 PM,22,27,27,25,19,56,86,0.5,1015,25,10,91,10,nellore
2019-12-14 00:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,22,26,26,24,14,50,89,0.2,1013,24,9,90,8,nellore
2019-12-14 03:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,22,26,26,24,14,40,88,1.9,1014,24,10,79,8,nellore
2019-12-14 06:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,22,28,28,26,17,74,80,2.0,1017,26,10,70,11,nellore
2019-12-14 09:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,22,29,29,26,23,100,76,3.3,1017,26,7,76,18,nellore
2019-12-14 12:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,21,30,30,28,24,39,69,0.0,1013,28,10,77,20,nellore
2019-12-14 15:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,21,27,27,25,22,25,80,0.1,1013,25,10,81,18,nellore
2019-12-14 18:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,21,26,26,24,20,80,82,0.0,1017,24,10,80,13,nellore
2019-12-14 21:00:00,28,24,0.0,7.2,6,79,07:51 PM,08:12 AM,06:26 AM,05:43 PM,21,26,26,24,18,76,83,0.0,1016,24,10,82,10,nellore
2019-12-15 00:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,20,26,26,24,17,57,77,0.1,1014,24,10,75,10,nellore
2019-12-15 03:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,20,25,25,23,17,29,81,0.1,1014,23,10,62,9,nellore
2019-12-15 06:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,21,28,28,26,19,26,71,0.1,1016,26,10,66,12,nellore
2019-12-15 09:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,20,30,30,28,22,64,60,0.2,1015,28,10,73,17,nellore
2019-12-15 12:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,20,30,30,28,23,38,60,0.1,1013,28,10,74,20,nellore
2019-12-15 15:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,20,27,27,25,22,0,76,0.1,1012,25,10,69,18,nellore
2019-12-15 18:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,21,26,26,24,20,26,84,0.0,1014,24,10,72,12,nellore
2019-12-15 21:00:00,28,23,0.0,7.2,7,72,08:51 PM,09:09 AM,06:26 AM,05:44 PM,22,26,26,24,15,46,90,0.2,1014,24,9,71,8,nellore
2019-12-16 00:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,22,26,26,23,11,33,91,0.8,1013,23,9,45,6,nellore
2019-12-16 03:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,22,25,25,23,13,52,92,1.5,1013,23,10,17,7,nellore
2019-12-16 06:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,22,27,27,25,17,54,83,3.9,1015,25,7,23,10,nellore
2019-12-16 09:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,22,29,29,27,19,34,76,6.4,1015,27,7,49,15,nellore
2019-12-16 12:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,22,30,30,27,21,38,73,0.7,1012,27,9,58,18,nellore
2019-12-16 15:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,21,27,27,25,21,38,82,0.7,1013,25,9,58,17,nellore
2019-12-16 18:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,21,26,26,24,19,45,86,0.0,1015,24,10,60,11,nellore
2019-12-16 21:00:00,27,23,0.0,8.7,6,65,09:51 PM,10:03 AM,06:27 AM,05:44 PM,21,25,25,23,14,75,88,0.0,1015,23,10,65,7,nellore
2019-12-17 00:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,21,26,26,23,12,82,86,0.1,1014,23,10,45,6,nellore
2019-12-17 03:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,21,25,25,23,13,59,86,0.1,1014,23,10,35,7,nellore
2019-12-17 06:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,21,28,28,26,17,58,74,0.1,1017,26,10,41,11,nellore
2019-12-17 09:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,21,29,29,27,22,62,67,0.2,1017,27,10,55,18,nellore
2019-12-17 12:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,20,29,29,27,22,64,66,0.1,1013,27,10,64,19,nellore
2019-12-17 15:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,21,27,27,25,22,21,77,0.1,1014,25,10,62,17,nellore
2019-12-17 18:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,20,26,26,24,19,11,82,0.0,1015,24,10,57,11,nellore
2019-12-17 21:00:00,27,23,0.0,5.7,6,58,10:50 PM,10:54 AM,06:27 AM,05:45 PM,21,25,25,23,16,79,85,0.0,1016,23,10,65,9,nellore
2019-12-18 00:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,25,25,23,9,40,87,0.1,1014,23,10,77,5,nellore
2019-12-18 03:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,25,25,23,6,25,87,0.1,1014,23,10,156,3,nellore
2019-12-18 06:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,29,29,26,8,35,73,0.1,1016,26,10,229,5,nellore
2019-12-18 09:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,30,30,27,12,47,69,0.3,1017,27,9,40,10,nellore
2019-12-18 12:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,30,30,28,22,51,65,0.1,1013,28,10,65,19,nellore
2019-12-18 15:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,27,27,25,22,16,77,0.1,1014,25,10,61,18,nellore
2019-12-18 18:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,26,26,24,21,5,83,0.0,1016,24,10,66,12,nellore
2019-12-18 21:00:00,28,23,0.0,8.7,7,50,11:48 PM,11:42 AM,06:28 AM,05:45 PM,21,26,26,24,19,67,85,0.0,1016,24,10,83,10,nellore
2019-12-19 00:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,21,25,25,23,17,30,86,0.0,1014,23,10,78,9,nellore
2019-12-19 03:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,21,25,25,23,12,58,87,0.0,1014,23,10,73,6,nellore
2019-12-19 06:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,21,28,28,26,10,53,72,0.0,1016,26,10,48,6,nellore
2019-12-19 09:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,20,30,30,28,13,45,61,0.1,1016,28,10,60,11,nellore
2019-12-19 12:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,20,30,30,28,19,59,62,0.0,1012,28,10,74,16,nellore
2019-12-19 15:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,21,27,27,25,18,34,77,0.0,1012,25,10,76,14,nellore
2019-12-19 18:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,21,26,26,24,15,40,84,0.1,1015,24,10,91,9,nellore
2019-12-19 21:00:00,28,23,0.0,8.7,7,43,No moonrise,12:26 PM,06:28 AM,05:46 PM,21,26,26,24,12,39,87,0.2,1014,24,9,117,7,nellore
2019-12-20 00:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,25,25,23,13,37,87,0.1,1013,23,10,114,7,nellore
2019-12-20 03:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,25,25,23,8,82,86,0.2,1012,23,10,138,5,nellore
2019-12-20 06:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,28,28,26,4,62,76,0.3,1015,26,10,153,3,nellore
2019-12-20 09:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,30,30,28,8,88,66,0.5,1014,28,10,58,6,nellore
2019-12-20 12:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,30,30,28,19,72,66,0.1,1011,28,10,95,16,nellore
2019-12-20 15:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,27,27,25,20,29,77,0.1,1012,25,10,91,16,nellore
2019-12-20 18:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,20,26,26,24,19,29,80,0.0,1014,24,10,93,12,nellore
2019-12-20 21:00:00,28,23,0.0,5.7,7,36,12:44 AM,01:10 PM,06:29 AM,05:46 PM,21,26,26,24,19,26,83,0.1,1015,24,10,104,11,nellore
2019-12-21 00:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,20,26,26,24,13,32,81,0.1,1013,24,10,112,7,nellore
2019-12-21 03:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,20,25,25,23,14,28,83,0.4,1013,23,9,103,8,nellore
2019-12-21 06:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,21,28,28,26,17,7,72,0.1,1015,26,10,98,10,nellore
2019-12-21 09:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,20,30,30,28,17,56,63,0.2,1014,28,10,103,13,nellore
2019-12-21 12:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,21,29,29,27,17,42,66,0.1,1012,27,10,98,14,nellore
2019-12-21 15:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,21,27,27,25,19,29,79,0.1,1011,25,10,93,15,nellore
2019-12-21 18:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,21,26,26,24,19,62,83,0.0,1015,24,10,96,12,nellore
2019-12-21 21:00:00,28,23,0.0,8.7,7,28,01:40 AM,01:54 PM,06:29 AM,05:46 PM,20,26,26,24,18,86,83,0.0,1014,24,10,98,10,nellore
2019-12-22 00:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,20,25,25,23,14,67,85,0.1,1014,23,10,116,8,nellore
2019-12-22 03:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,25,25,23,11,67,82,0.2,1013,23,10,111,6,nellore
2019-12-22 06:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,27,27,26,15,61,67,0.1,1016,26,10,86,9,nellore
2019-12-22 09:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,28,28,27,18,49,60,0.1,1015,27,10,85,14,nellore
2019-12-22 12:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,28,28,27,19,39,61,0.0,1012,27,10,73,16,nellore
2019-12-22 15:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,26,26,24,19,18,74,0.0,1013,24,10,68,15,nellore
2019-12-22 18:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,25,25,23,19,27,79,0.0,1015,23,10,60,11,nellore
2019-12-22 21:00:00,27,22,0.0,8.7,6,21,02:35 AM,02:38 PM,06:30 AM,05:47 PM,19,25,25,22,15,33,82,0.0,1015,22,10,68,8,nellore
2019-12-23 00:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,19,22,25,22,8,42,83,0.0,1013,22,10,85,4,nellore
2019-12-23 03:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,19,21,24,21,6,51,83,0.0,1013,21,10,161,3,nellore
2019-12-23 06:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,19,27,27,25,9,22,69,0.1,1016,25,10,249,6,nellore
2019-12-23 09:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,19,29,29,27,12,48,62,0.1,1015,27,10,50,10,nellore
2019-12-23 12:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,19,29,29,27,19,48,61,0.1,1013,27,10,80,16,nellore
2019-12-23 15:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,19,26,26,24,19,9,74,0.0,1012,24,10,84,15,nellore
2019-12-23 18:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,20,25,25,23,18,37,81,0.0,1014,23,10,82,10,nellore
2019-12-23 21:00:00,27,21,0.0,8.7,7,14,03:32 AM,03:25 PM,06:30 AM,05:47 PM,20,25,25,23,15,64,82,0.0,1014,23,10,81,8,nellore
2019-12-24 00:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,26,26,24,13,70,84,0.1,1013,24,10,75,7,nellore
2019-12-24 03:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,26,26,24,12,85,84,0.4,1014,24,10,53,6,nellore
2019-12-24 06:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,22,27,27,25,14,74,80,0.2,1016,25,10,56,9,nellore
2019-12-24 09:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,29,29,27,18,64,72,0.4,1016,27,10,72,13,nellore
2019-12-24 12:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,29,29,27,22,47,72,0.1,1013,27,10,71,17,nellore
2019-12-24 15:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,27,27,25,23,73,80,0.2,1013,25,10,73,18,nellore
2019-12-24 18:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,26,26,24,22,60,84,0.0,1016,24,10,74,14,nellore
2019-12-24 21:00:00,27,23,0.0,5.7,6,7,04:30 AM,04:14 PM,06:31 AM,05:48 PM,21,25,25,23,18,55,86,0.1,1015,23,10,74,10,nellore
2019-12-25 00:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,21,25,25,23,19,63,88,0.0,1014,23,10,69,12,nellore
2019-12-25 03:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,20,25,25,23,16,59,86,0.1,1014,23,10,65,9,nellore
2019-12-25 06:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,21,28,28,26,14,44,73,0.1,1016,26,10,54,9,nellore
2019-12-25 09:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,20,30,30,28,17,49,61,0.1,1016,28,10,68,14,nellore
2019-12-25 12:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,20,30,30,28,20,29,61,0.0,1013,28,10,79,17,nellore
2019-12-25 15:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,20,27,27,25,18,16,74,0.0,1013,25,10,86,15,nellore
2019-12-25 18:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,20,26,26,24,16,19,80,0.0,1015,24,10,95,10,nellore
2019-12-25 21:00:00,28,23,0.0,8.7,6,0,05:29 AM,05:07 PM,06:31 AM,05:48 PM,20,25,25,23,12,44,82,0.0,1015,23,10,105,6,nellore
2019-12-26 00:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,20,25,25,22,5,44,86,0.0,1014,22,10,147,3,nellore
2019-12-26 03:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,20,21,24,21,5,32,90,0.0,1013,21,10,265,3,nellore
2019-12-26 06:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,20,27,27,25,6,55,75,0.0,1015,25,10,289,3,nellore
2019-12-26 09:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,19,29,29,28,6,20,57,0.0,1014,28,10,242,6,nellore
2019-12-26 12:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,19,30,30,28,15,6,57,0.0,1012,28,10,103,14,nellore
2019-12-26 15:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,19,27,27,25,18,7,71,0.0,1012,25,10,102,14,nellore
2019-12-26 18:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,19,25,25,23,18,6,75,0.0,1014,23,10,104,11,nellore
2019-12-26 21:00:00,28,21,0.0,8.7,7,0,06:26 AM,06:01 PM,06:32 AM,05:49 PM,20,25,25,23,12,4,79,0.0,1014,23,10,103,6,nellore
2019-12-27 00:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,25,25,22,6,38,83,0.0,1013,22,10,146,4,nellore
2019-12-27 03:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,21,24,21,6,42,87,0.0,1012,21,10,210,3,nellore
2019-12-27 06:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,20,26,26,24,8,42,76,0.0,1014,24,10,218,5,nellore
2019-12-27 09:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,29,29,28,9,33,59,0.0,1014,28,10,182,8,nellore
2019-12-27 12:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,29,29,28,15,17,59,0.0,1011,28,10,104,13,nellore
2019-12-27 15:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,27,27,25,18,13,69,0.0,1011,25,10,94,14,nellore
2019-12-27 18:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,26,26,24,17,17,73,0.0,1013,24,10,89,10,nellore
2019-12-27 21:00:00,28,21,0.0,8.7,7,0,07:22 AM,06:56 PM,06:32 AM,05:50 PM,19,25,25,24,14,18,77,0.0,1013,24,10,102,8,nellore
2019-12-28 00:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,19,25,25,23,6,38,80,0.0,1012,23,10,102,4,nellore
2019-12-28 03:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,19,25,25,23,2,93,81,0.0,1012,23,10,120,1,nellore
2019-12-28 06:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,20,26,26,24,2,100,76,0.1,1015,24,10,118,1,nellore
2019-12-28 09:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,20,28,28,26,9,47,68,0.4,1014,26,9,77,7,nellore
2019-12-28 12:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,19,30,30,28,18,20,58,0.1,1012,28,10,86,14,nellore
2019-12-28 15:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,20,27,27,25,17,15,75,0.1,1012,25,10,89,13,nellore
2019-12-28 18:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,20,26,26,24,14,15,81,0.0,1014,24,10,83,9,nellore
2019-12-28 21:00:00,28,23,0.0,8.7,7,8,08:14 AM,07:50 PM,06:33 AM,05:50 PM,20,25,25,23,9,59,83,0.0,1014,23,10,79,5,nellore
2019-12-29 00:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,25,25,23,10,44,83,0.0,1013,23,10,100,5,nellore
2019-12-29 03:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,25,25,24,6,80,79,0.1,1013,24,10,175,4,nellore
2019-12-29 06:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,27,27,26,8,68,72,0.1,1015,26,10,304,5,nellore
2019-12-29 09:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,30,30,28,12,64,63,0.7,1015,28,10,230,10,nellore
2019-12-29 12:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,21,29,29,27,17,38,69,0.3,1012,27,9,57,14,nellore
2019-12-29 15:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,21,26,26,24,24,45,80,0.3,1012,24,9,62,19,nellore
2019-12-29 18:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,25,25,23,25,43,85,0.0,1015,23,10,60,16,nellore
2019-12-29 21:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,25,25,23,23,31,88,0.6,1014,23,9,70,13,nellore
2019-12-30 00:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,25,25,22,24,38,88,1.0,1013,22,10,85,13,nellore
2019-12-30 03:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,25,25,22,24,36,86,1.7,1013,22,9,81,13,nellore
